mask,scenario,utility,improvement,relevance,relevance_delta,provider_disparity,fatigue,cost,intervention_stats
16,mixed_stress,0.29791835303203934,-0.07949099783140928,0.6216723538005444,-0.025534290377414837,0.4050694444444445,0.45389473048912493,0.08,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
17,mixed_stress,0.5821630189060808,0.20475366804263218,0.5921958119846635,-0.05501083219329572,0.28248456790123444,0.0,0.13,"{'repeat_cap_removed': 21098, 'injection_noop': 0}"
18,mixed_stress,0.22919133955064874,-0.14821801131279988,0.6182598523476373,-0.028946791830322005,0.3709259259259259,0.41661914996805277,0.18,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
19,mixed_stress,0.4818190473135202,0.10440969645007159,0.5898093378570107,-0.05739730632094853,0.25737654320987646,0.0,0.23,"{'repeat_cap_removed': 19230, 'injection_noop': 0}"
20,mixed_stress,0.25275017342594397,-0.12465917743750465,0.6194754238524162,-0.027731220325543093,0.36599537037037044,0.4140115505922365,0.16,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
21,mixed_stress,0.505829235062133,0.12841988419868433,0.5977754195076731,-0.049431224670286156,0.23203703703703704,0.0,0.21000000000000002,"{'repeat_cap_removed': 19250, 'injection_noop': 0}"
22,mixed_stress,0.15790541934218671,-0.2195039315212619,0.6343390623741264,-0.01286758180383285,0.3332638888888888,0.4147321186848873,0.26,"{'repeat_cap_removed': 0, 'injection_noop': 1440}"
23,mixed_stress,0.410901793068446,0.033492442204997364,0.6085238003738679,-0.03868284380409137,0.2098765432098766,0.0,0.31000000000000005,"{'repeat_cap_removed': 18680, 'injection_noop': 1440}"
24,mixed_stress,0.24193496952245025,-0.13547438134099837,0.6286289910347223,-0.018577653143237005,0.3825694444444445,0.45545564785883774,0.14,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
25,mixed_stress,0.525932292363757,0.14852294150030843,0.5981373993773068,-0.049069244800652445,0.2535108024691357,0.0,0.19,"{'repeat_cap_removed': 21028, 'injection_noop': 0}"
26,mixed_stress,0.17056889030264785,-0.20684046056080077,0.6255218224933964,-0.02168482168456287,0.3501774691358024,0.4207789532006341,0.24000000000000002,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
27,mixed_stress,0.4260943559387146,0.048685005075265964,0.5977959306450727,-0.04941071353288651,0.231520061728395,0.0,0.29000000000000004,"{'repeat_cap_removed': 19543, 'injection_noop': 0}"
28,mixed_stress,0.18011151964029942,-0.1972978312231492,0.6247057032658253,-0.02250094091213395,0.37247685185185175,0.4305187676722423,0.22000000000000003,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
29,mixed_stress,0.44799524889034936,0.07058589802690074,0.6028295014997336,-0.04437714267822568,0.2309182098765432,0.0,0.27,"{'repeat_cap_removed': 19823, 'injection_noop': 0}"
30,mixed_stress,0.08860240875930692,-0.2888069421041417,0.6368870875136482,-0.010319556664311058,0.34087191358024693,0.42897494491469895,0.32000000000000006,"{'repeat_cap_removed': 0, 'injection_noop': 1440}"
31,mixed_stress,0.3524208173875377,-0.0249885334759109,0.6098370793031064,-0.03736956487485288,0.21140432098765438,0.0,0.37,"{'repeat_cap_removed': 19355, 'injection_noop': 1440}"
32,mixed_stress,0.2636472499525413,-0.11376210091090733,0.659468912270506,0.012262268092546713,0.08844135802469144,0.47720240646000545,0.12,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
33,mixed_stress,0.5566726044126518,0.17926325354920314,0.6168703183528202,-0.03033632582513901,0.09752314814814822,0.0,0.16999999999999998,"{'repeat_cap_removed': 21521, 'injection_noop': 0}"
34,mixed_stress,0.18487805680429079,-0.19253129405915784,0.6542417281952346,0.007035084017275373,0.08711419753086425,0.4505229548452763,0.22,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
35,mixed_stress,0.4559765219763321,0.07856717111288347,0.6149063535420298,-0.03230029063592943,0.08887345679012348,0.0,0.27,"{'repeat_cap_removed': 20368, 'injection_noop': 0}"
36,mixed_stress,0.19450641505709737,-0.18290293580635125,0.6567884923370396,0.009581848159080364,0.11373456790123448,0.4644506769556603,0.2,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
37,mixed_stress,0.4794866336910002,0.10207728282755157,0.6194872007262423,-0.027719443451716952,0.10262345679012341,0.0,0.25,"{'repeat_cap_removed': 20767, 'injection_noop': 0}"
38,mixed_stress,0.12410968609099993,-0.2532996647724487,0.6506097270431159,0.0034030828651566702,0.10391975308641976,0.4285840479404733,0.30000000000000004,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
39,mixed_stress,0.3787556251643477,0.001346274300899064,0.6163672162193666,-0.030839427958592625,0.102908950617284,0.0,0.35,"{'repeat_cap_removed': 19067, 'injection_noop': 0}"
40,mixed_stress,0.20711283486716742,-0.1702965159962812,0.660072175864356,0.012865531686396703,0.0875848765432099,0.4718347295628766,0.18,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
41,mixed_stress,0.49647975568569414,0.11907040482224551,0.6168896530149115,-0.030316991163047757,0.10111111111111115,0.0,0.22999999999999998,"{'repeat_cap_removed': 21495, 'injection_noop': 0}"
42,mixed_stress,0.1246230812857087,-0.2527862695777399,0.6561741923809723,0.008967548203013043,0.08254629629629617,0.45096735441270686,0.28,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
43,mixed_stress,0.3964143994830188,0.019005048619570197,0.6162237504822867,-0.03098289369567253,0.09500771604938274,0.0,0.32999999999999996,"{'repeat_cap_removed': 20518, 'injection_noop': 0}"
44,mixed_stress,0.1420940726180262,-0.23531527824542242,0.6583097040698329,0.011103059891873657,0.09966820987654312,0.45542415949504184,0.26,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
45,mixed_stress,0.4189625227121701,0.04155317184872148,0.6194748274649248,-0.027731816713034485,0.09985339506172841,0.0,0.31,"{'repeat_cap_removed': 20689, 'injection_noop': 0}"
46,mixed_stress,0.06507675731428342,-0.3123325935491652,0.6521762472575124,0.0049696030795531865,0.09385802469135807,0.4268871665130553,0.36,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
47,mixed_stress,0.31879077062546113,-0.058618580237987494,0.6194462663847611,-0.027760377793198177,0.10016975308641962,0.0,0.41000000000000003,"{'repeat_cap_removed': 19357, 'injection_noop': 0}"
48,mixed_stress,0.18813705977047535,-0.18927229109297328,0.6494826953193967,0.002276051141437474,0.11374228395061725,0.46371973024976326,0.2,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
49,mixed_stress,0.4699950856272974,0.09258573476384879,0.6092303313415127,-0.037976312836446535,0.0920833333333333,0.0,0.25,"{'repeat_cap_removed': 21134, 'injection_noop': 0}"
50,mixed_stress,0.11754731870979745,-0.25986203215365117,0.6444374985407084,-0.002769145637250836,0.10179012345679017,0.4268896864614772,0.30000000000000004,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
51,mixed_stress,0.3704561302761338,-0.006953220587314846,0.6098445648638211,-0.03736207931413815,0.09675925925925921,0.0,0.35,"{'repeat_cap_removed': 19503, 'injection_noop': 0}"
52,mixed_stress,0.11771311091533398,-0.25969623994811464,0.6416978705143459,-0.005508773663613353,0.14515432098765424,0.4475520553518605,0.28,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
53,mixed_stress,0.38996540886905856,0.012556058005609938,0.6080944758119353,-0.039112168366023936,0.11104938271604925,0.0,0.33,"{'repeat_cap_removed': 20445, 'injection_noop': 0}"
54,mixed_stress,0.026353642241384034,-0.3510557086220646,0.6498642693111301,0.0026576251331708045,0.1276311728395061,0.4425940430640121,0.38,"{'repeat_cap_removed': 0, 'injection_noop': 1440}"
55,mixed_stress,0.2932113646384914,-0.08419798622495722,0.6148898734444207,-0.03231677073353856,0.10063271604938273,0.0,0.43000000000000005,"{'repeat_cap_removed': 19879, 'injection_noop': 1440}"
56,mixed_stress,0.1331908213727605,-0.24421852949068812,0.650494894369769,0.003288250191809783,0.10624228395061719,0.45631473977905973,0.26,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
57,mixed_stress,0.4105179762721782,0.03310862540872955,0.6098709426657493,-0.037335701512209996,0.0990895061728394,0.0,0.31,"{'repeat_cap_removed': 21102, 'injection_noop': 0}"
58,mixed_stress,0.05683423476560967,-0.32057511609783895,0.6438294409190782,-0.003377203258881023,0.104837962962963,0.4272218111830464,0.36,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
59,mixed_stress,0.31009834819515186,-0.06731100266829676,0.6086534584460334,-0.0385531857319259,0.10189814814814802,0.0,0.41,"{'repeat_cap_removed': 19774, 'injection_noop': 0}"
60,mixed_stress,0.06697656082427589,-0.31043279003917273,0.6440752916963203,-0.0031313524816389826,0.1226311728395062,0.4373886584335841,0.34,"{'repeat_cap_removed': 0, 'injection_noop': 0}"
61,mixed_stress,0.3312919597599192,-0.046117391103529415,0.6115869165678472,-0.035619727610112006,0.10492283950617276,0.0,0.39,"{'repeat_cap_removed': 20156, 'injection_noop': 0}"
62,mixed_stress,-0.028871957345077914,-0.40628130820852654,0.6523783280705758,0.005171683892616574,0.10325617283950606,0.43788810041704884,0.44,"{'repeat_cap_removed': 0, 'injection_noop': 1440}"
63,mixed_stress,0.233489692530493,-0.1439196583329556,0.6155479890056265,-0.031658655172332795,0.09958333333333336,0.0,0.49,"{'repeat_cap_removed': 19849, 'injection_noop': 1440}"
64,mixed_stress,0.3074093508634486,-0.07,0.6472066441779593,0.0,0.3277854938271605,0.4807944093466666,0.07,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 12689}"
65,mixed_stress,0.605933524762765,0.22852417389931634,0.6118806400502788,-0.0353260041276805,0.22587191358024694,0.0,0.12000000000000001,"{'repeat_cap_removed': 21564, 'injection_noop': 0, 'session_cap_demoted': 9081}"
66,mixed_stress,0.2357889567945515,-0.14162039406889712,0.64372419006941,-0.0034824541085493044,0.3049845679012346,0.4463159331065533,0.17,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11451}"
67,mixed_stress,0.5054776104637284,0.1280682596002798,0.6123875038124516,-0.034819140365507706,0.21927469135802458,0.0,0.22000000000000003,"{'repeat_cap_removed': 19782, 'injection_noop': 0, 'session_cap_demoted': 8083}"
68,mixed_stress,0.25790711357432305,-0.11950223728912557,0.645689963212673,-0.0015166809652862323,0.2931018518518518,0.44630901309673854,0.15000000000000002,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11516}"
69,mixed_stress,0.5310327540943705,0.15362340323092183,0.6179708694685498,-0.029235774709409412,0.18110339506172846,0.0,0.2,"{'repeat_cap_removed': 19868, 'injection_noop': 0, 'session_cap_demoted': 8273}"
70,mixed_stress,0.19498260128326583,-0.1824267495801828,0.6404609751533449,-0.006745669024614376,0.26057870370370373,0.4002628373804778,0.25,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10284}"
71,mixed_stress,0.4292639335160169,0.05185458265256826,0.6142828990773889,-0.03292374510057039,0.1747839506172839,0.0,0.30000000000000004,"{'repeat_cap_removed': 17940, 'injection_noop': 0, 'session_cap_demoted': 7213}"
72,mixed_stress,0.2514874222400286,-0.12592192862342,0.6478579262830682,0.0006512821051088968,0.3236419753086419,0.4756607594187584,0.13,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 12579}"
73,mixed_stress,0.5464302887153294,0.16902093785188077,0.6125484474663152,-0.03465819671164405,0.222608024691358,0.0,0.18,"{'repeat_cap_removed': 21521, 'injection_noop': 0, 'session_cap_demoted': 8920}"
74,mixed_stress,0.17180974737606622,-0.2055996034873824,0.6461078168359388,-0.001098827342020492,0.317199074074074,0.4506499811262112,0.23,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11642}"
75,mixed_stress,0.44517670434890866,0.06776735348546004,0.6104838882212145,-0.03672275595674479,0.2164197530864198,0.0,0.28,"{'repeat_cap_removed': 20308, 'injection_noop': 0, 'session_cap_demoted': 8234}"
76,mixed_stress,0.19060656001624826,-0.18680279084720036,0.6493055309543236,0.0020988867763643837,0.29405092592592585,0.45406171970439757,0.21000000000000002,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11872}"
77,mixed_stress,0.470125465371936,0.09271611450848738,0.6181975377219925,-0.02900910645596677,0.18891975308641973,0.0,0.26,"{'repeat_cap_removed': 20328, 'injection_noop': 0, 'session_cap_demoted': 8341}"
78,mixed_stress,0.11955978781562815,-0.2578495630478205,0.6442329688080348,-0.0029736753699244334,0.2741975308641975,0.41849977584199355,0.31000000000000005,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10731}"
79,mixed_stress,0.368880792224195,-0.008528558639253614,0.6160943971228465,-0.03111224705511273,0.19513888888888897,0.0,0.36,"{'repeat_cap_removed': 18812, 'injection_noop': 0, 'session_cap_demoted': 7593}"
80,mixed_stress,0.22791835303203933,-0.1494909978314093,0.6216723538005444,-0.025534290377414837,0.4050694444444445,0.45389473048912493,0.15000000000000002,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 12391}"
81,mixed_stress,0.5121630189060808,0.13475366804263222,0.5921958119846636,-0.05501083219329561,0.28248456790123444,0.0,0.2,"{'repeat_cap_removed': 21098, 'injection_noop': 0, 'session_cap_demoted': 8824}"
82,mixed_stress,0.15919133955064874,-0.2182180113127999,0.6182598523476373,-0.028946791830322005,0.3709259259259259,0.41661914996805277,0.25,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11171}"
83,mixed_stress,0.41181904731352015,0.034409696450071525,0.5898093378570107,-0.05739730632094853,0.25737654320987646,0.0,0.30000000000000004,"{'repeat_cap_removed': 19230, 'injection_noop': 0, 'session_cap_demoted': 7822}"
84,mixed_stress,0.18275017342594396,-0.19465917743750466,0.6194754238524163,-0.027731220325542982,0.36599537037037044,0.4140115505922365,0.23000000000000004,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11247}"
85,mixed_stress,0.4358292350621329,0.05841988419868427,0.5977754195076731,-0.049431224670286156,0.23203703703703704,0.0,0.28,"{'repeat_cap_removed': 19250, 'injection_noop': 0, 'session_cap_demoted': 7955}"
86,mixed_stress,0.08790541934218676,-0.28950393152126186,0.6343390623741264,-0.01286758180383285,0.3332638888888888,0.4147321186848873,0.33000000000000007,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'session_cap_demoted': 10929}"
87,mixed_stress,0.34090179306844604,-0.03650755779500259,0.6085238003738679,-0.03868284380409137,0.2098765432098766,0.0,0.38,"{'repeat_cap_removed': 18680, 'injection_noop': 1440, 'session_cap_demoted': 7662}"
88,mixed_stress,0.17193496952245024,-0.20547438134099838,0.6286289910347223,-0.018577653143237005,0.3825694444444445,0.45545564785883774,0.21000000000000002,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 12346}"
89,mixed_stress,0.455932292363757,0.07852294150030836,0.5981373993773068,-0.049069244800652445,0.2535108024691357,0.0,0.26,"{'repeat_cap_removed': 21028, 'injection_noop': 0, 'session_cap_demoted': 8718}"
90,mixed_stress,0.10056889030264782,-0.2768404605608008,0.6255218224933964,-0.02168482168456287,0.3501774691358024,0.4207789532006341,0.31000000000000005,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11227}"
91,mixed_stress,0.3560943559387146,-0.021314994924734043,0.5977959306450727,-0.04941071353288651,0.231520061728395,0.0,0.36000000000000004,"{'repeat_cap_removed': 19543, 'injection_noop': 0, 'session_cap_demoted': 7917}"
92,mixed_stress,0.11011151964029942,-0.2672978312231492,0.6247057032658253,-0.02250094091213395,0.37247685185185175,0.4305187676722423,0.29000000000000004,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11559}"
93,mixed_stress,0.37799524889034947,0.000585898026900844,0.6028295014997336,-0.04437714267822568,0.2309182098765432,0.0,0.34,"{'repeat_cap_removed': 19823, 'injection_noop': 0, 'session_cap_demoted': 8130}"
94,mixed_stress,0.01860240875930691,-0.3588069421041417,0.6368870875136482,-0.010319556664311058,0.34087191358024693,0.42897494491469895,0.39000000000000007,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'session_cap_demoted': 11272}"
95,mixed_stress,0.28242081738753766,-0.09498853347591096,0.6098370793031064,-0.03736956487485288,0.21140432098765438,0.0,0.44000000000000006,"{'repeat_cap_removed': 19355, 'injection_noop': 1440, 'session_cap_demoted': 7862}"
96,mixed_stress,0.1936472499525413,-0.18376210091090733,0.659468912270506,0.012262268092546713,0.08844135802469144,0.47720240646000545,0.19,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 12512}"
97,mixed_stress,0.4866726044126517,0.10926325354920308,0.6168703183528204,-0.0303363258251389,0.09752314814814822,0.0,0.24,"{'repeat_cap_removed': 21521, 'injection_noop': 0, 'session_cap_demoted': 8902}"
98,mixed_stress,0.11487805680429075,-0.26253129405915787,0.6542417281952345,0.0070350840172752616,0.08711419753086425,0.4505229548452763,0.29000000000000004,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11566}"
99,mixed_stress,0.38597652197633214,0.00856717111288352,0.6149063535420298,-0.03230029063592943,0.08887345679012348,0.0,0.33999999999999997,"{'repeat_cap_removed': 20368, 'injection_noop': 0, 'session_cap_demoted': 8282}"
100,mixed_stress,0.12450641505709736,-0.25290293580635126,0.6567884923370396,0.009581848159080364,0.11373456790123448,0.4644506769556603,0.27,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 12122}"
101,mixed_stress,0.4094866336910002,0.03207728282755157,0.6194872007262423,-0.027719443451716952,0.10262345679012341,0.0,0.32,"{'repeat_cap_removed': 20767, 'injection_noop': 0, 'session_cap_demoted': 8542}"
102,mixed_stress,0.05410968609099975,-0.32329966477244887,0.6506097270431159,0.0034030828651566702,0.10391975308641976,0.4285840479404733,0.37,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10958}"
103,mixed_stress,0.3087556251643476,-0.068653725699101,0.6163672162193666,-0.030839427958592625,0.102908950617284,0.0,0.42000000000000004,"{'repeat_cap_removed': 19067, 'injection_noop': 0, 'session_cap_demoted': 7690}"
104,mixed_stress,0.1371128348671674,-0.2402965159962812,0.660072175864356,0.012865531686396703,0.0875848765432099,0.4718347295628766,0.25,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 12427}"
105,mixed_stress,0.42647975568569413,0.049070404822245506,0.6168896530149115,-0.030316991163047757,0.10111111111111115,0.0,0.3,"{'repeat_cap_removed': 21495, 'injection_noop': 0, 'session_cap_demoted': 8840}"
106,mixed_stress,0.05462308128570875,-0.32278626957773987,0.6561741923809723,0.008967548203013043,0.08254629629629617,0.45096735441270686,0.35,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11597}"
107,mixed_stress,0.3264143994830188,-0.05099495138042981,0.6162237504822868,-0.03098289369567242,0.09500771604938274,0.0,0.39999999999999997,"{'repeat_cap_removed': 20518, 'injection_noop': 0, 'session_cap_demoted': 8279}"
108,mixed_stress,0.0720940726180262,-0.30531527824542243,0.6583097040698329,0.011103059891873657,0.09966820987654312,0.45542415949504184,0.33,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11858}"
109,mixed_stress,0.3489625227121701,-0.028446828151278525,0.6194748274649248,-0.027731816713034485,0.09985339506172841,0.0,0.38,"{'repeat_cap_removed': 20689, 'injection_noop': 0, 'session_cap_demoted': 8389}"
110,mixed_stress,-0.004923242685716589,-0.3823325935491652,0.6521762472575124,0.0049696030795531865,0.09385802469135807,0.4268871665130553,0.43,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 10938}"
111,mixed_stress,0.24879077062546118,-0.12861858023798745,0.6194462663847611,-0.027760377793198177,0.10016975308641962,0.0,0.48,"{'repeat_cap_removed': 19357, 'injection_noop': 0, 'session_cap_demoted': 7719}"
112,mixed_stress,0.11813705977047534,-0.2592722910929733,0.6494826953193967,0.002276051141437474,0.11374228395061725,0.46371973024976326,0.27,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 12283}"
113,mixed_stress,0.3999950856272974,0.022585734763848786,0.6092303313415126,-0.037976312836446646,0.0920833333333333,0.0,0.32,"{'repeat_cap_removed': 21134, 'injection_noop': 0, 'session_cap_demoted': 8742}"
114,mixed_stress,0.047547318709797615,-0.329862032153651,0.6444374985407084,-0.002769145637250836,0.10179012345679017,0.4268896864614772,0.37,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11125}"
115,mixed_stress,0.30045613027613377,-0.07695322058731485,0.6098445648638211,-0.03736207931413815,0.09675925925925921,0.0,0.42,"{'repeat_cap_removed': 19503, 'injection_noop': 0, 'session_cap_demoted': 7869}"
116,mixed_stress,0.04771311091533398,-0.32969623994811464,0.6416978705143459,-0.005508773663613353,0.14515432098765424,0.4475520553518605,0.35000000000000003,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11978}"
117,mixed_stress,0.31996540886905855,-0.05744394199439007,0.6080944758119352,-0.03911216836602405,0.11104938271604925,0.0,0.4,"{'repeat_cap_removed': 20445, 'injection_noop': 0, 'session_cap_demoted': 8417}"
118,mixed_stress,-0.04364635775861597,-0.4210557086220646,0.6498642693111301,0.0026576251331708045,0.1276311728395061,0.4425940430640121,0.45,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'session_cap_demoted': 11552}"
119,mixed_stress,0.22321136463849145,-0.15419798622495717,0.6148898734444207,-0.03231677073353856,0.10063271604938273,0.0,0.5,"{'repeat_cap_removed': 19879, 'injection_noop': 1440, 'session_cap_demoted': 8076}"
120,mixed_stress,0.0631908213727605,-0.3142185294906881,0.650494894369769,0.003288250191809783,0.10624228395061719,0.45631473977905973,0.33,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 12171}"
121,mixed_stress,0.34051797627217817,-0.036891374591270454,0.6098709426657493,-0.037335701512209996,0.0990895061728394,0.0,0.38,"{'repeat_cap_removed': 21102, 'injection_noop': 0, 'session_cap_demoted': 8636}"
122,mixed_stress,-0.013165765234390392,-0.390575116097839,0.6438294409190782,-0.003377203258881023,0.104837962962963,0.4272218111830464,0.43000000000000005,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11183}"
123,mixed_stress,0.2400983481951518,-0.13731100266829682,0.6086534584460334,-0.0385531857319259,0.10189814814814802,0.0,0.48000000000000004,"{'repeat_cap_removed': 19774, 'injection_noop': 0, 'session_cap_demoted': 7974}"
124,mixed_stress,-0.0030234391757241186,-0.38043279003917274,0.6440752916963203,-0.0031313524816389826,0.1226311728395062,0.4373886584335841,0.41000000000000003,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'session_cap_demoted': 11621}"
125,mixed_stress,0.2612919597599192,-0.11611739110352942,0.6115869165678472,-0.035619727610112006,0.10492283950617276,0.0,0.46,"{'repeat_cap_removed': 20156, 'injection_noop': 0, 'session_cap_demoted': 8237}"
126,mixed_stress,-0.09887195734507792,-0.47628130820852654,0.6523783280705758,0.005171683892616574,0.10325617283950606,0.43788810041704884,0.51,"{'repeat_cap_removed': 0, 'injection_noop': 1440, 'session_cap_demoted': 11378}"
127,mixed_stress,0.16348969253049295,-0.21391965833295568,0.6155479890056264,-0.031658655172332906,0.09958333333333336,0.0,0.56,"{'repeat_cap_removed': 19849, 'injection_noop': 1440, 'session_cap_demoted': 7949}"
128,mixed_stress,0.35161349226249006,-0.025795858600958566,0.6330646623623376,-0.014141981815621651,0.3401157407407407,0.39766216478518196,0.09,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
129,mixed_stress,0.5842253738859328,0.20681602302248414,0.6073970128271176,-0.0398096313508417,0.22929783950617288,0.0,0.14,"{'repeat_cap_removed': 20474, 'injection_noop': 0, 'freshness_quota': 2880}"
130,mixed_stress,0.28690270447133415,-0.09050664639211448,0.6311698717565386,-0.016036772421420653,0.3190663580246913,0.35497640266673686,0.19,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
131,mixed_stress,0.48458446266324207,0.10717511179979344,0.6096519826217734,-0.03755466155618581,0.2233873456790123,0.0,0.24000000000000002,"{'repeat_cap_removed': 18854, 'injection_noop': 0, 'freshness_quota': 2880}"
132,mixed_stress,0.30170012434653787,-0.07570922651691075,0.6316032832519529,-0.015603360926006338,0.3167515432098764,0.362484682645748,0.16999999999999998,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
133,mixed_stress,0.509344529936937,0.1319351790734884,0.6159115313804211,-0.03129511279753816,0.19023919753086416,0.0,0.21999999999999997,"{'repeat_cap_removed': 19084, 'injection_noop': 0, 'freshness_quota': 2880}"
134,mixed_stress,0.23764143730670462,-0.139767913556744,0.6311330616012053,-0.016073582576753953,0.28897376543209874,0.3187236398024914,0.27,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
135,mixed_stress,0.4080805122467427,0.030671161383294065,0.6163410612648613,-0.030865582913097933,0.1877391975308642,0.0,0.31999999999999995,"{'repeat_cap_removed': 17390, 'injection_noop': 0, 'freshness_quota': 2880}"
136,mixed_stress,0.29655051427726775,-0.08085883658618087,0.6350923541838812,-0.012114289994078042,0.3414043209876543,0.3903159137687092,0.15,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
137,mixed_stress,0.5241607786254199,0.14675142776197125,0.6088632715103247,-0.038343372667634545,0.2304783950617284,0.0,0.2,"{'repeat_cap_removed': 20219, 'injection_noop': 0, 'freshness_quota': 2880}"
138,mixed_stress,0.2254189067366118,-0.15199044412683682,0.6327021625235291,-0.01450448165443019,0.30626543209876544,0.3553875303682845,0.25,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
139,mixed_stress,0.4248433680060988,0.047434017142650164,0.6107427494921905,-0.036463894685768716,0.22307870370370364,0.0,0.30000000000000004,"{'repeat_cap_removed': 19052, 'injection_noop': 0, 'freshness_quota': 2880}"
140,mixed_stress,0.2424285270922533,-0.13498082377119533,0.6322321377060053,-0.014974506471953974,0.30594135802469125,0.36100169004980587,0.23,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
141,mixed_stress,0.4480454264864706,0.07063607562302199,0.6140659641480718,-0.03314068002988746,0.20008487654320994,0.0,0.28,"{'repeat_cap_removed': 19224, 'injection_noop': 0, 'freshness_quota': 2880}"
142,mixed_stress,0.170156150716876,-0.2072532001465726,0.6307794551551235,-0.016427189022835798,0.2888425925925926,0.32625272546384604,0.33,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
143,mixed_stress,0.34795374726432116,-0.029455603599127467,0.616446543275794,-0.0307601009021653,0.19638117283950618,0.0,0.38,"{'repeat_cap_removed': 17776, 'injection_noop': 0, 'freshness_quota': 2880}"
144,mixed_stress,0.2787056303971212,-0.09870372046632742,0.6253198524150634,-0.021886791762895874,0.36985339506172843,0.3819873457199781,0.16999999999999998,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
145,mixed_stress,0.500533121615725,0.12312377075227643,0.6029433584686911,-0.044263285709268185,0.24442901234567893,0.0,0.21999999999999997,"{'repeat_cap_removed': 20053, 'injection_noop': 0, 'freshness_quota': 2880}"
146,mixed_stress,0.21412052445007834,-0.16328882641337028,0.6238019482929763,-0.02340469588498295,0.34199074074074076,0.33938030158980537,0.27,"{'repeat_cap_removed': 0, 'injection_noop': 0, 'freshness_quota': 2880}"
